result_date,category_desc,state_id,saleyard_id,tranx_type_id,head_count
2025-06-06,Cattle,NSW,DUB,Store,2465.0
2025-06-10,Cattle,VIC,WOD,Prime,973.0
2025-07-01,Cattle,VIC,WOD,Prime,800.0
2025-08-19,Cattle,VIC,LEO,Prime,2148.0
2025-04-15,Cattle,VIC,LEO,Prime,1823.0
2025-05-06,Cattle,VIC,WOD,Prime,2200.0
2025-06-16,Cattle,NSW,TAM,Prime,3000.0
2025-06-17,Cattle,VIC,WOD,Prime,800.0
2025-06-27,Cattle,NSW,DUB,Store,2000.0
2025-07-24,Cattle,NSW,YAS,Prime,257.0
2025-05-14,Cattle,QLD,DAL,Prime,4266.0
2026-01-22,Cattle,VIC,LEO,Store,3000.0
2025-04-01,Cattle,VIC,LEO,Prime,2869.0
2025-05-01,Cattle,NSW,YAS,Prime,2494.0
2025-06-05,Cattle,NSW,YAS,Prime,1102.0
2025-06-23,Cattle,NSW,TAM,Prime,2581.0
2025-06-24,Cattle,VIC,LEO,Prime,2742.0
2025-07-07,Cattle,NSW,TAM,Prime,2163.0
2025-08-05,Cattle,VIC,LEO,Prime,2400.0
2025-09-04,Cattle,NSW,YAS,Prime,44.0
2025-09-16,Cattle,VIC,LEO,Prime,2217.0
2025-11-25,Cattle,NSW,GUN,Prime,4550.0
2025-12-16,Cattle,NSW,GUN,Prime,1050.0
2026-01-20,Cattle,VIC,WOD,Prime,2300.0
2026-02-17,Cattle,NSW,GUN,Prime,4850.0
2026-03-17,Cattle,VIC,WOD,Prime,1100.0
2025-04-28,Cattle,NSW,FOR,Prime,1098.0
2025-06-10,Cattle,NSW,GUN,Prime,1850.0
2025-09-03,Cattle,NSW,MOS,Prime,1444.0
2025-09-15,Cattle,NSW,FOR,Prime,1254.0
2025-10-13,Cattle,NSW,FOR,Prime,2935.0
2025-10-29,Cattle,SA,MOU,Prime,705.0
2025-11-06,Cattle,QLD,BLA,Prime,3000.0
2025-11-13,Cattle,QLD,BLA,Prime,3850.0
2026-01-16,Cattle,NSW,CTL,Store,1595.0
2026-01-29,Cattle,NSW,DUB,Prime,3800.0
2026-02-24,Cattle,NSW,INV,Prime,3733.0
2026-03-02,Cattle,NSW,FOR,Prime,1569.0
2026-03-11,Cattle,SA,MOU,Prime,932.0
2026-03-13,Cattle,NSW,CTL,Store,3965.0
2026-03-13,Cattle,NSW,YAS,Store,3253.0
2026-04-22,Cattle,NSW,MOS,Prime,2603.0
2025-07-08,Cattle,QLD,ROM,Prime,8356.0
2025-10-16,Cattle,VIC,MTL,Store,4699.0
2025-11-12,Cattle,QLD,GME,Prime,2315.0
2026-03-25,Cattle,QLD,GME,Prime,3816.0
2026-03-31,Cattle,QLD,ROM,Prime,8472.0
2026-04-01,Cattle,VIC,MTL,Store,1663.0
2026-04-21,Cattle,QLD,ROM,Prime,8707.0
2025-06-05,Cattle,WA,MTB,Prime,543.0
2025-06-19,Cattle,WA,MTB,Prime,786.0
2025-07-24,Cattle,QLD,BLA,Prime,2700.0
2025-07-31,Cattle,QLD,BLA,Prime,2700.0
2025-08-06,Cattle,VIC,ECH,Prime,1806.0
2025-08-21,Cattle,WA,MTB,Prime,621.0
2025-09-01,Cattle,NSW,WAG,Prime,2600.0
2025-10-27,Cattle,NSW,WAG,Prime,3800.0
2025-11-20,Cattle,WA,MTB,Prime,1742.0
2025-12-11,Cattle,WA,MTB,Prime,1681.0
2026-01-12,Cattle,NSW,WAG,Prime,5100.0
2026-01-30,Cattle,WA,MTB,Prime,459.0
2026-02-13,Cattle,WA,MTB,Prime,468.0
2026-03-03,Cattle,NSW,CTL,Prime,3693.0
2025-06-04,Cattle,QLD,DAL,Prime,4747.0
2025-09-25,Cattle,VIC,LEO,Store,1804.0
2026-01-15,Cattle,VIC,LEO,Store,2810.0
2026-02-12,Cattle,VIC,LEO,Store,2601.0
2025-04-09,Cattle,VIC,BAL,Prime,904.0
2025-04-28,Cattle,VIC,MTL,Prime,2385.0
2025-05-06,Cattle,TAS,POW,Prime,205.0
2025-05-21,Cattle,QLD,CHT,Prime,1372.0
2025-04-16,Cattle,VIC,MTL,Store,6232.0
2025-08-05,Cattle,QLD,ROM,Prime,10000.0
2025-08-07,Cattle,VIC,MTL,Store,1730.0
2025-09-19,Cattle,QLD,GME,Prime,3519.0
2025-06-17,Cattle,QLD,ROM,Prime,8232.0
2025-08-26,Cattle,QLD,ROM,Prime,8372.0
2025-09-18,Cattle,VIC,MTL,Store,4191.0
2026-04-15,Cattle,QLD,GME,Prime,2344.0
2026-04-21,Cattle,VIC,SHE,Prime,1500.0
2025-04-08,Cattle,TAS,POW,Prime,316.0
2025-05-21,Cattle,VIC,BAR,Prime,167.0
2025-05-28,Cattle,SA,MCO,Prime,498.0
2025-06-02,Cattle,VIC,MTL,Prime,3450.0
2025-06-04,Cattle,NSW,CAS,Prime,1493.0
2025-06-11,Cattle,QLD,CHT,Prime,2722.0
2025-06-13,Cattle,NSW,TAM,Store,5005.0
2025-07-09,Cattle,SA,MCO,Prime,435.0
2025-07-16,Cattle,VIC,BAR,Prime,149.0
2025-07-16,Cattle,QLD,CHT,Prime,2160.0
2025-07-30,Cattle,VIC,BAR,Prime,327.0
2025-08-25,Cattle,VIC,MTL,Prime,1061.0
2025-09-17,Cattle,NSW,CAS,Prime,1080.0
2025-10-14,Cattle,TAS,POW,Prime,42.0
2025-10-22,Cattle,NSW,SIN,Prime,919.0
2025-11-20,Cattle,NSW,ARM,Prime,1836.0
2025-12-10,Cattle,QLD,CHT,Prime,2542.0
2025-12-15,Cattle,NSW,TAM,Prime,1168.0
2026-01-05,Cattle,NSW,TAM,Prime,626.0
2026-01-07,Cattle,SA,MCO,Prime,500.0
2026-01-28,Cattle,TAS,POW,Prime,110.0
2026-02-18,Cattle,NSW,CAS,Prime,1771.0
2026-02-24,Cattle,VIC,LEO,Prime,2432.0
2026-03-18,Cattle,SA,MCO,Prime,510.0
2026-03-24,Cattle,VIC,LEO,Prime,2707.0
2026-04-08,Cattle,VIC,BAL,Prime,255.0
2026-04-15,Cattle,SA,MCO,Prime,824.0
2026-04-16,Cattle,NSW,ARM,Prime,4050.0
2026-04-22,Cattle,NSW,CAS,Prime,1764.0
2026-02-03,Cattle,NSW,GUN,Prime,3500.0
2026-03-16,Cattle,NSW,FOR,Prime,1246.0
2025-04-03,Cattle,TAS,POW,Store,2130.0
2025-04-16,Cattle,NSW,CAS,Prime,490.0
2025-04-30,Cattle,NSW,CAS,Prime,1600.0
2025-05-20,Cattle,SA,ADP,Prime,300.0
2025-06-04,Cattle,VIC,BAL,Prime,1145.0
2025-07-09,Cattle,QLD,CHT,Prime,3165.0
2025-07-14,Cattle,VIC,MTL,Prime,1991.0
2025-08-06,Cattle,VIC,BAR,Prime,385.0
2025-08-18,Cattle,VIC,MTL,Prime,1200.0
2025-06-18,Cattle,QLD,GME,Prime,2620.0
2025-04-02,Cattle,QLD,DAL,Prime,2673.0
2025-04-15,Cattle,QLD,WAR,Prime,1580.0
2025-04-24,Cattle,VIC,LEO,Store,1643.0
2025-09-12,Cattle,VIC,BAR,Store,3122.0
2025-09-17,Cattle,SA,MCO,Prime,442.0
2025-09-24,Cattle,NSW,SIN,Prime,1121.0
2025-09-24,Cattle,VIC,BAL,Prime,400.0
2025-09-29,Cattle,NSW,TAM,Prime,2264.0
2025-10-14,Cattle,SA,ADP,Prime,140.0
2025-11-05,Cattle,NSW,SIN,Prime,839.0
2025-11-14,Cattle,VIC,BAR,Store,2200.0
2026-01-06,Cattle,VIC,LEO,Prime,1040.0
2026-01-07,Cattle,VIC,BAR,Prime,97.0
2026-01-29,Cattle,NSW,YAS,Prime,698.0
2026-02-04,Cattle,NSW,SIN,Prime,811.0
2026-02-05,Cattle,NSW,YAS,Prime,1360.0
2026-02-11,Cattle,NSW,CAS,Prime,1900.0
2026-02-18,Cattle,NSW,SIN,Prime,1156.0
2026-02-20,Cattle,VIC,BAL,Store,5162.0
2026-02-25,Cattle,NSW,CAS,Prime,2110.0
2026-03-10,Cattle,VIC,LEO,Prime,1891.0
2026-03-18,Cattle,VIC,BAR,Prime,376.0
2026-03-24,Cattle,TAS,POW,Prime,91.0
2026-04-08,Cattle,QLD,CHT,Prime,938.0
2026-04-22,Cattle,SA,MCO,Prime,533.0
2025-09-05,Cattle,NSW,DUB,Store,1708.0
2026-01-20,Cattle,NSW,GUN,Prime,4100.0
2026-02-10,Cattle,VIC,WOD,Prime,1100.0
2026-03-17,Cattle,NSW,GUN,Prime,7250.0
2025-12-16,Cattle,SA,ADP,Prime,720.0
2026-01-08,Cattle,NSW,YAS,Prime,400.0
2026-01-14,Cattle,VIC,BAR,Prime,193.0
2026-01-19,Cattle,NSW,TAM,Prime,2660.0
2026-02-11,Cattle,NSW,SIN,Prime,807.0
2026-02-24,Cattle,TAS,POW,Prime,136.0
2026-02-25,Cattle,NSW,SIN,Prime,1098.0
2026-03-11,Cattle,VIC,BAL,Prime,550.0
2026-03-25,Cattle,VIC,BAL,Prime,354.0
2026-03-30,Cattle,NSW,TAM,Prime,6261.0
2026-04-14,Cattle,VIC,LEO,Prime,2074.0
2026-04-15,Cattle,NSW,SIN,Prime,1881.0
2026-04-22,Cattle,NSW,SIN,Prime,2030.0
2025-05-20,Cattle,QLD,ROM,Prime,5990.0
2025-07-22,Cattle,QLD,ROM,Prime,10189.0
2025-10-02,Cattle,VIC,MTL,Store,2100.0
2025-04-14,Cattle,NSW,FOR,Prime,2517.0
2025-04-29,Cattle,NSW,GUN,Prime,1420.0
2025-07-15,Cattle,NSW,INV,Prime,1556.0
2025-07-29,Cattle,NSW,GUN,Prime,1580.0
2025-08-04,Cattle,NSW,FOR,Prime,1775.0
2025-08-11,Cattle,NSW,FOR,Prime,1440.0
2025-08-28,Cattle,NSW,DUB,Prime,6170.0
2025-08-29,Cattle,NSW,YAS,Store,606.0
2025-09-11,Cattle,NSW,DUB,Prime,3079.0
2025-09-17,Cattle,SA,MOU,Prime,641.0
2025-04-01,Cattle,NSW,GUN,Prime,700.0
2025-04-16,Cattle,NSW,MOS,Prime,1582.0
2025-04-30,Cattle,NSW,MOS,Prime,2792.0
2025-05-07,Cattle,NSW,MOS,Prime,2901.0
2025-06-11,Cattle,NSW,MOS,Prime,2407.0
2025-06-25,Cattle,NSW,MOS,Prime,2661.0
2025-07-23,Cattle,NSW,MOS,Prime,2027.0
2025-07-29,Cattle,NSW,INV,Prime,707.0
2025-07-30,Cattle,SA,MOU,Prime,291.0
2025-08-12,Cattle,NSW,INV,Prime,1900.0
2025-08-20,Cattle,SA,MOU,Prime,598.0
2025-09-10,Cattle,NSW,MOS,Prime,1751.0
2025-09-30,Cattle,NSW,GUN,Prime,5200.0
2025-11-26,Cattle,NSW,MOS,Prime,2795.0
2025-04-22,Cattle,QLD,ROM,Prime,2680.0
2025-07-29,Cattle,QLD,ROM,Prime,7290.0
2025-09-03,Cattle,QLD,GME,Prime,3360.0
2026-01-21,Cattle,QLD,GME,Prime,1425.0
2026-04-14,Cattle,QLD,ROM,Prime,6473.0
2025-09-22,Cattle,NSW,FOR,Prime,1562.0
2025-09-24,Cattle,SA,MOU,Prime,675.0
2025-10-22,Cattle,NSW,MOS,Prime,1247.0
2026-02-09,Cattle,NSW,FOR,Prime,1152.0
2026-03-05,Cattle,NSW,DUB,Prime,7100.0
2026-03-18,Cattle,NSW,MOS,Prime,1826.0
2026-04-15,Cattle,NSW,MOS,Prime,2470.0
2026-04-16,Cattle,QLD,BLA,Prime,1900.0
2025-04-09,Cattle,QLD,DAL,Prime,5832.0
2025-04-23,Cattle,QLD,DAL,Prime,2294.0
2026-02-19,Cattle,VIC,LEO,Store,2888.0
2026-03-26,Cattle,VIC,LEO,Store,2618.0
2025-04-09,Cattle,QLD,GME,Prime,1783.0
2026-01-14,Cattle,NSW,SIN,Prime,1816.0
2026-01-14,Cattle,VIC,BAL,Prime,338.0
2026-01-20,Cattle,TAS,POW,Prime,93.0
2026-01-20,Cattle,VIC,LEO,Prime,1732.0
2026-02-04,Cattle,VIC,BAR,Prime,412.0
2026-02-11,Cattle,QLD,CHT,Prime,1305.0
2026-02-18,Cattle,VIC,BAR,Prime,301.0
2026-02-26,Cattle,NSW,ARM,Prime,1977.0
2026-02-27,Cattle,VIC,BAR,Store,1258.0
2026-03-09,Cattle,NSW,TAM,Prime,5320.0
2026-03-31,Cattle,TAS,POW,Prime,87.0
2026-04-21,Cattle,VIC,LEO,Prime,2240.0
2025-04-16,Cattle,QLD,DAL,Prime,4072.0
2025-04-17,Cattle,VIC,LEO,Store,3073.0
2025-04-30,Cattle,QLD,DAL,Prime,6226.0
2025-05-06,Cattle,QLD,WAR,Prime,1987.0
2025-05-15,Cattle,VIC,LEO,Store,3896.0
2025-04-15,Cattle,VIC,SHE,Prime,1400.0
2025-05-06,Cattle,SA,NAR,Prime,840.0
2025-06-17,Cattle,SA,NAR,Prime,684.0
2025-08-12,Cattle,VIC,SHE,Prime,1200.0
2025-09-02,Cattle,SA,NAR,Prime,430.0
2025-10-31,Cattle,NSW,TAM,Store,1700.0
2025-11-25,Cattle,SA,NAR,Prime,1207.0
2025-11-28,Cattle,NSW,TAM,Store,3045.0
2025-12-09,Cattle,VIC,SHE,Prime,2000.0
2026-03-16,Cattle,VIC,MTL,Prime,3239.0
2026-03-17,Cattle,SA,NAR,Prime,694.0
2026-03-23,Cattle,VIC,MTL,Prime,2937.0
2026-03-31,Cattle,SA,NAR,Prime,466.0
2026-04-14,Cattle,VIC,SHE,Prime,1554.0
2025-05-13,Cattle,VIC,SHE,Prime,2100.0
2025-05-27,Cattle,VIC,SHE,Prime,2200.0
2025-05-28,Cattle,QLD,GME,Prime,1258.0
2025-07-09,Cattle,QLD,GME,Prime,1773.0
2025-07-11,Cattle,NSW,TAM,Store,3952.0
2025-11-03,Cattle,VIC,MTL,Prime,591.0
2025-12-16,Cattle,VIC,SHE,Prime,1100.0
2026-02-02,Cattle,VIC,MTL,Prime,2672.0
2026-02-16,Cattle,VIC,MTL,Prime,2756.0
2026-04-20,Cattle,VIC,MTL,Prime,1663.0
2026-04-21,Cattle,TAS,POW,Prime,140.0
2025-05-08,Cattle,NSW,YAS,Prime,1805.0
2025-06-26,Cattle,NSW,YAS,Prime,486.0
2025-07-29,Cattle,VIC,WOD,Prime,400.0
2025-08-07,Cattle,NSW,YAS,Prime,494.0
2025-08-26,Cattle,VIC,LEO,Prime,1792.0
2025-08-28,Cattle,NSW,YAS,Prime,113.0
2025-09-11,Cattle,NSW,YAS,Prime,168.0
2025-10-09,Cattle,NSW,YAS,Prime,288.0
2025-10-10,Cattle,NSW,DUB,Store,1300.0
2025-10-16,Cattle,NSW,YAS,Prime,225.0
2025-05-01,Cattle,VIC,LEO,Store,4652.0
2025-05-28,Cattle,QLD,DAL,Prime,4905.0
2025-06-05,Cattle,VIC,LEO,Store,4088.0
2025-04-04,Cattle,NSW,DUB,Store,920.0
2025-04-14,Cattle,NSW,TAM,Prime,1971.0
2025-04-29,Cattle,VIC,LEO,Prime,3527.0
2025-05-22,Cattle,NSW,YAS,Prime,1100.0
2025-05-29,Cattle,NSW,YAS,Prime,1000.0
2025-07-10,Cattle,NSW,YAS,Prime,443.0
2025-08-04,Cattle,NSW,TAM,Prime,600.0
2025-09-18,Cattle,NSW,YAS,Prime,299.0
2025-10-02,Cattle,NSW,YAS,Prime,290.0
2025-10-30,Cattle,NSW,YAS,Prime,415.0
2026-01-07,Cattle,VIC,WOD,Store,4282.0
2025-08-27,Cattle,QLD,CHT,Prime,2897.0
2025-09-03,Cattle,NSW,CAS,Prime,1700.0
2025-09-30,Cattle,TAS,POW,Prime,90.0
2025-10-01,Cattle,SA,MCO,Prime,650.0
2025-10-01,Cattle,NSW,SIN,Prime,1054.0
2025-10-27,Cattle,NSW,TAM,Prime,2279.0
2025-10-29,Cattle,NSW,SIN,Prime,634.0
2025-11-05,Cattle,QLD,CHT,Prime,1500.0
2025-11-12,Cattle,NSW,CAS,Prime,1323.0
2025-11-17,Cattle,NSW,TAM,Prime,3566.0
2025-11-18,Cattle,VIC,LEO,Prime,2049.0
2025-11-19,Cattle,SA,MCO,Prime,509.0
2025-11-19,Cattle,NSW,SIN,Prime,1336.0
2025-11-26,Cattle,VIC,BAR,Prime,411.0
2025-12-09,Cattle,SA,ADP,Prime,440.0
2025-12-17,Cattle,SA,MCO,Prime,453.0
2025-04-03,Cattle,WA,MTB,Prime,1254.0
2025-05-05,Cattle,WA,MUC,Prime,1258.0
2025-08-12,Cattle,QLD,WAR,Prime,1000.0
2025-09-16,Cattle,QLD,WAR,Prime,1204.0
2025-09-30,Cattle,NSW,SCO,Prime,983.0
2026-02-24,Cattle,NSW,SCO,Prime,1860.0
2026-03-23,Cattle,WA,MUC,Prime,1420.0
2025-05-29,Cattle,WA,MTB,Prime,857.0
2025-06-26,Cattle,NSW,DUB,Prime,3260.0
2025-09-03,Cattle,VIC,ECH,Prime,1650.0
2025-10-02,Cattle,WA,MTB,Prime,878.0
2025-11-24,Cattle,NSW,WAG,Prime,6300.0
2025-12-08,Cattle,NSW,WAG,Prime,6989.0
2026-01-21,Cattle,VIC,ECH,Prime,1295.0
2026-02-09,Cattle,NSW,WAG,Prime,5700.0
2026-02-19,Cattle,WA,MTB,Prime,1126.0
2026-02-24,Cattle,NSW,CTL,Prime,2440.0
2026-03-19,Cattle,WA,MTB,Prime,1264.0
2026-03-24,Cattle,NSW,CTL,Prime,2908.0
2026-04-13,Cattle,NSW,WAG,Prime,3700.0
2026-04-22,Cattle,VIC,ECH,Prime,976.0
2025-04-01,Cattle,SA,ADP,Prime,200.0
2025-04-09,Cattle,NSW,CAS,Prime,2047.0
2025-04-30,Cattle,NSW,SIN,Prime,883.0
2025-05-02,Cattle,QLD,DAL,Store,1696.0
2025-05-07,Cattle,NSW,SIN,Prime,983.0
2025-05-07,Cattle,VIC,BAL,Prime,1250.0
2025-05-14,Cattle,QLD,CHT,Prime,3528.0
2025-05-16,Cattle,NSW,TAM,Store,3100.0
2025-05-21,Cattle,SA,MCO,Prime,640.0
2025-05-21,Cattle,NSW,SIN,Prime,334.0
2025-05-28,Cattle,VIC,BAR,Prime,252.0
2025-06-11,Cattle,NSW,SIN,Prime,1489.0
2025-07-02,Cattle,SA,MCO,Prime,523.0
2025-07-03,Cattle,NSW,ARM,Prime,1273.0
2025-07-11,Cattle,VIC,BAR,Store,620.0
2025-07-16,Cattle,NSW,SIN,Prime,1088.0
2025-07-23,Cattle,NSW,SIN,Prime,1111.0
2025-09-10,Cattle,SA,MCO,Prime,348.0
2025-09-10,Cattle,NSW,SIN,Prime,986.0
2025-10-22,Cattle,VIC,BAL,Prime,570.0
2025-10-24,Cattle,VIC,BAR,Store,2396.0
2025-11-05,Cattle,TAS,POW,Prime,66.0
2025-11-06,Cattle,NSW,ARM,Prime,1432.0
2025-11-24,Cattle,NSW,TAM,Prime,4200.0
2025-12-09,Cattle,VIC,LEO,Prime,2143.0
2025-12-16,Cattle,VIC,LEO,Prime,1459.0
2025-12-16,Cattle,TAS,POW,Prime,58.0
2025-12-18,Cattle,NSW,YAS,Prime,332.0
2025-04-02,Cattle,NSW,CAS,Prime,1600.0
2025-04-08,Cattle,VIC,LEO,Prime,3532.0
2025-04-28,Cattle,NSW,TAM,Prime,1331.0
2025-05-12,Cattle,NSW,TAM,Prime,2210.0
2025-06-03,Cattle,VIC,LEO,Prime,3490.0
2025-07-01,Cattle,VIC,LEO,Prime,2529.0
2025-07-03,Cattle,NSW,YAS,Prime,355.0
2025-08-12,Cattle,VIC,WOD,Prime,420.0
2025-10-07,Cattle,VIC,LEO,Prime,1600.0
2025-11-06,Cattle,NSW,YAS,Prime,551.0
2025-11-18,Cattle,NSW,GUN,Prime,4550.0
2025-12-02,Cattle,NSW,GUN,Prime,5800.0
2026-03-04,Cattle,SA,MOU,Prime,752.0
2026-03-24,Cattle,NSW,INV,Prime,4550.0
2026-04-23,Cattle,NSW,DUB,Prime,11543.0
2025-04-04,Cattle,NSW,CTL,Store,6860.0
2025-12-09,Cattle,VIC,WOD,Prime,2012.0
2026-01-13,Cattle,VIC,WOD,Prime,2075.0
2026-03-06,Cattle,NSW,DUB,Store,357.0
2026-04-14,Cattle,VIC,WOD,Prime,921.0
2025-05-27,Cattle,VIC,WOD,Prime,1300.0
2025-06-10,Cattle,VIC,LEO,Prime,3450.0
2025-06-12,Cattle,NSW,YAS,Prime,800.0
2025-07-15,Cattle,VIC,LEO,Prime,2011.0
2025-07-17,Cattle,NSW,YAS,Prime,479.0
2025-07-28,Cattle,NSW,TAM,Prime,1065.0
2025-09-09,Cattle,VIC,LEO,Prime,2000.0
2025-10-03,Cattle,NSW,DUB,Store,1550.0
2025-11-25,Cattle,VIC,WOD,Prime,2000.0
2025-12-09,Cattle,NSW,GUN,Prime,4400.0
2025-12-16,Cattle,VIC,WOD,Prime,998.0
2026-01-13,Cattle,NSW,GUN,Prime,3330.0
2026-02-10,Cattle,NSW,GUN,Prime,2750.0
2026-02-17,Cattle,VIC,WOD,Prime,1400.0
2026-04-14,Cattle,NSW,GUN,Prime,7200.0
2025-04-01,Cattle,SA,NAR,Prime,998.0
2025-04-09,Cattle,VIC,BAR,Prime,436.0
2025-04-11,Cattle,NSW,TAM,Store,2951.0
2025-05-02,Cattle,NSW,TAM,Store,4696.0
2025-05-06,Cattle,SA,ADP,Prime,240.0
2025-05-27,Cattle,SA,ADP,Prime,200.0
2025-05-30,Cattle,NSW,TAM,Store,3600.0
2025-06-04,Cattle,SA,MCO,Prime,634.0
2025-06-04,Cattle,NSW,SIN,Prime,1187.0
2025-06-30,Cattle,VIC,MTL,Prime,1658.0
2025-07-09,Cattle,VIC,BAR,Prime,270.0
2025-08-13,Cattle,QLD,CHT,Prime,3426.0
2025-08-26,Cattle,TAS,POW,Prime,152.0
2025-09-10,Cattle,QLD,CHT,Prime,3024.0
2025-09-22,Cattle,NSW,TAM,Prime,2937.0
2025-09-24,Cattle,SA,MCO,Prime,730.0
2025-10-01,Cattle,QLD,CHT,Prime,2465.0
2025-11-19,Cattle,QLD,CHT,Prime,2955.0
2025-11-25,Cattle,SA,ADP,Prime,340.0
2025-12-03,Cattle,NSW,CAS,Prime,1623.0
2025-12-03,Cattle,VIC,BAR,Prime,356.0
2025-12-04,Cattle,NSW,ARM,Prime,2310.0
2025-12-09,Cattle,TAS,POW,Prime,179.0
2025-12-11,Cattle,TAS,POW,Store,1096.0
2025-04-04,Cattle,NSW,TAM,Store,2421.0
2025-04-07,Cattle,VIC,MTL,Prime,3380.0
2025-04-30,Cattle,SA,MCO,Prime,840.0
2025-05-08,Cattle,TAS,POW,Store,2687.0
2025-05-12,Cattle,VIC,MTL,Prime,3395.0
2025-05-14,Cattle,VIC,BAR,Prime,382.0
2025-05-28,Cattle,NSW,CAS,Prime,1535.0
2025-06-04,Cattle,QLD,CHT,Prime,3701.0
2025-07-07,Cattle,VIC,MTL,Prime,1852.0
2025-07-08,Cattle,TAS,POW,Prime,124.0
2025-07-16,Cattle,SA,MCO,Prime,361.0
2025-07-21,Cattle,VIC,MTL,Prime,1714.0
2025-07-30,Cattle,NSW,SIN,Prime,1040.0
2025-07-30,Cattle,NSW,CAS,Prime,1140.0
2025-08-06,Cattle,NSW,SIN,Prime,404.0
2025-08-20,Cattle,NSW,CAS,Prime,1590.0
2025-04-15,Cattle,NSW,INV,Prime,1094.0
2025-06-02,Cattle,NSW,FOR,Prime,1192.0
2025-07-24,Cattle,VIC,LEO,Store,2600.0
2025-12-18,Cattle,VIC,LEO,Store,1141.0
2025-04-03,Cattle,VIC,MTL,Store,2000.0
2025-11-04,Cattle,QLD,ROM,Prime,5313.0
2025-11-06,Cattle,VIC,MTL,Store,1810.0
2026-03-02,Cattle,VIC,ENO,Store,2995.0
2026-04-08,Cattle,QLD,GME,Prime,1327.0
2025-05-05,Cattle,VIC,MTL,Prime,3598.0
2025-05-07,Cattle,SA,MCO,Prime,782.0
2025-06-10,Cattle,TAS,POW,Prime,126.0
2025-06-25,Cattle,SA,MCO,Prime,250.0
2025-07-23,Cattle,SA,MCO,Prime,420.0
2025-08-06,Cattle,QLD,CHT,Prime,3705.0
2025-08-27,Cattle,NSW,CAS,Prime,1400.0
2025-09-10,Cattle,NSW,CAS,Prime,1420.0
2025-10-21,Cattle,SA,ADP,Prime,170.0
2025-10-22,Cattle,SA,MCO,Prime,860.0
2025-11-05,Cattle,NSW,CAS,Prime,1343.0
2025-11-11,Cattle,TAS,POW,Prime,106.0
2025-11-19,Cattle,VIC,BAR,Prime,400.0
2025-11-20,Cattle,TAS,POW,Store,1447.0
2025-11-26,Cattle,SA,MCO,Prime,940.0
2025-11-28,Cattle,VIC,BAR,Store,2282.0
2025-12-02,Cattle,TAS,POW,Prime,177.0
2025-12-10,Cattle,SA,MCO,Prime,1008.0
2025-12-12,Cattle,VIC,BAR,Store,1755.0
2026-01-15,Cattle,NSW,ARM,Prime,2116.0
2026-02-10,Cattle,VIC,LEO,Prime,2619.0
2026-02-17,Cattle,VIC,LEO,Prime,2562.0
2026-02-27,Cattle,VIC,BAL,Store,5500.0
2026-03-04,Cattle,NSW,SIN,Prime,1316.0
2026-03-05,Cattle,NSW,YAS,Prime,846.0
2026-03-10,Cattle,TAS,POW,Prime,113.0
2026-03-19,Cattle,NSW,YAS,Prime,845.0
2026-04-13,Cattle,NSW,TAM,Prime,7553.0
2026-04-15,Cattle,QLD,CHT,Prime,2414.0
2026-04-22,Cattle,VIC,BAL,Prime,354.0
2026-04-23,Cattle,NSW,YAS,Prime,956.0
2025-04-08,Cattle,QLD,ROM,Prime,2218.0
2025-06-03,Cattle,QLD,ROM,Prime,4649.0
2025-06-10,Cattle,QLD,ROM,Prime,7738.0
2025-07-01,Cattle,QLD,ROM,Prime,6576.0
2025-07-30,Cattle,QLD,GME,Prime,1918.0
2025-08-19,Cattle,QLD,ROM,Prime,7703.0
2025-10-07,Cattle,QLD,ROM,Prime,8457.0
2025-10-14,Cattle,QLD,ROM,Prime,5903.0
2026-02-03,Cattle,QLD,ROM,Prime,6852.0
2026-03-05,Cattle,VIC,MTL,Store,1127.0
2025-07-30,Cattle,QLD,DAL,Prime,6241.0
2025-07-31,Cattle,VIC,LEO,Store,2200.0
2025-08-06,Cattle,QLD,DAL,Prime,7217.0
2025-10-08,Cattle,QLD,DAL,Prime,6573.0
2025-12-04,Cattle,VIC,LEO,Store,4098.0
2026-03-12,Cattle,VIC,LEO,Store,2500.0
2026-04-09,Cattle,VIC,LEO,Store,2665.0
2025-06-17,Cattle,TAS,POW,Prime,213.0
2025-07-02,Cattle,QLD,CHT,Prime,2012.0
2025-07-09,Cattle,NSW,CAS,Prime,1435.0
2025-07-17,Cattle,NSW,ARM,Prime,1785.0
2025-07-17,Cattle,TAS,POW,Store,1167.0
2025-08-13,Cattle,SA,MCO,Prime,587.0
2025-08-13,Cattle,NSW,SIN,Prime,893.0
2025-08-26,Cattle,SA,ADP,Prime,220.0
2025-09-17,Cattle,VIC,BAR,Prime,352.0
2025-09-24,Cattle,VIC,BAR,Prime,410.0
2025-10-29,Cattle,QLD,CHT,Prime,2750.0
2025-11-12,Cattle,VIC,BAR,Prime,563.0
2025-11-25,Cattle,TAS,POW,Prime,157.0
2025-11-25,Cattle,VIC,LEO,Prime,2201.0
2026-01-07,Cattle,NSW,SIN,Prime,954.0
2026-02-05,Cattle,NSW,ARM,Prime,1350.0
2026-02-24,Cattle,SA,ADP,Prime,220.0
2026-03-12,Cattle,NSW,YAS,Prime,657.0
2026-03-17,Cattle,TAS,POW,Prime,191.0
2026-03-25,Cattle,VIC,BAR,Prime,383.0
2025-04-08,Cattle,VIC,SHE,Prime,2000.0
2025-04-16,Cattle,QLD,GME,Prime,3685.0
